mix_id,title,url,audio_source,audio_url,num_identified_tracks,num_total_tracks,num_available_transitions,num_timestamps,num_tracklist,tags
mix2903,2016-03-21 - Gardens Of God - fabric x Ellum Mix,https://www.mixesdb.com/w/2016-03-21_-_Gardens_Of_God_-_fabric_x_Ellum_Mix,soundcloud,https://soundcloud.com/fabric/gardens-of-god-fabric-x-ellum-night-promo-mix,11,13,8,7,13,Category:Gardens Of God|Category:fabric Promo Mix|Category:House|Category:Tech House|Category:Techno
mix2904,2016-03-21 - Hops - Resident Advisor (RA.512),https://www.mixesdb.com/w/2016-03-21_-_Hops_-_Resident_Advisor_(RA.512),soundcloud,https://soundcloud.com/resident-advisor/ra512-hops,14,19,11,12,19,Category:Hops|Category:Resident Advisor Podcast|Category:Dubstep
mix2905,2016-03-22 - Moonbeam - Tyng Promo Mix (March 2016),https://www.mixesdb.com/w/2016-03-22_-_Moonbeam_-_Tyng_Promo_Mix_(March_2016),soundcloud,https://soundcloud.com/moonbeamofficial/tyng-promo-mix-march-2016,9,10,8,10,10,Category:Moonbeam|Category:Promo Mix|Category:House|Category:Deep House
mix2906,2016-03-22 - Samuli Kemppi - Deep Space Helsinki,https://www.mixesdb.com/w/2016-03-22_-_Samuli_Kemppi_-_Deep_Space_Helsinki,mixcloud,https://www.mixcloud.com/Eden23/deep-space-helsinki-22nd-march-2016/,21,27,15,0,27,Category:Samuli Kemppi|Category:Deep Space Helsinki (Show)|Category:Techno
mix2907,"2016-03-23 - Marla Singer @ New Faces, Tresor, Berlin","https://www.mixesdb.com/w/2016-03-23_-_Marla_Singer_@_New_Faces,_Tresor,_Berlin",mixcloud,https://www.mixcloud.com/Eden23/marla-singer-at-tresor-berlin-part1/,23,33,16,23,33,Category:Marla Singer|Category:Tresor|Category:Techno
mix2908,"2016-03-23 - Unknown Artist, Logistics - Hospital Radio, Rinse FM (10 Years Of Med School Special)","https://www.mixesdb.com/w/2016-03-23_-_Unknown_Artist,_Logistics_-_Hospital_Radio,_Rinse_FM_(10_Years_Of_Med_School_Special)",soundcloud,https://soundcloud.com/rinsefm/hospitalrecords230316,17,24,10,0,24,Category:Unknown Artist|Category:Logistics|Category:Hospital Radio|Category:Drum & Bass
mix2909,2016-03-24 - Move D @ Boiler Room Cape Town - Stay True South Africa,https://www.mixesdb.com/w/2016-03-24_-_Move_D_@_Boiler_Room_Cape_Town_-_Stay_True_South_Africa,soundcloud,http://soundcloud.com/platform/move-d,12,13,11,10,13,Category:Move D|Category:Boiler Room|Category:Deep House|Category:Disco
mix2910,2016-03-24 - Sinisa Tamamovic - 1605 Podcast 259,https://www.mixesdb.com/w/2016-03-24_-_Sinisa_Tamamovic_-_1605_Podcast_259,soundcloud,https://soundcloud.com/umek-promo-mixes/1605-podcast-259-with-sinisa-tamamovic,11,16,8,0,16,Category:Sinisa Tamamovic|Category:1605 Podcast|Category:Techno|Category:Tech House
mix2911,"2016-03-25 - Ryuji Takeuchi - Pole Group Radio, Vicious Radio","https://www.mixesdb.com/w/2016-03-25_-_Ryuji_Takeuchi_-_Pole_Group_Radio,_Vicious_Radio",soundcloud,https://soundcloud.com/polegroup/polegroup-radio-ryuji-takeuchi-2503,12,16,10,0,16,Category:Ryuji Takeuchi|Category:Pole Group Radio|Category:Techno
mix2912,"2016-03-26 - Christian Smith @ Zero, Lisbon (Tronic Podcast 192, 2016-04-01)","https://www.mixesdb.com/w/2016-03-26_-_Christian_Smith_@_Zero,_Lisbon_(Tronic_Podcast_192,_2016-04-01)",soundcloud,https://soundcloud.com/christiansmith/tronic-podcast-192-with,14,17,11,0,17,Category:Christian Smith|Category:Zero (Lisbon)|Category:Tronic Podcast|Category:Tech House
mix2913,"2016-03-26 - Umek - Behind The Iron Curtain 246, Proton Radio","https://www.mixesdb.com/w/2016-03-26_-_Umek_-_Behind_The_Iron_Curtain_246,_Proton_Radio",soundcloud,https://soundcloud.com/umek/btic_246,13,18,11,18,18,Category:Umek|Category:Behind The Iron Curtain|Category:Tech House|Category:House
mix2914,2016-03-27 - Heron - The Grasshopper Warbler 027,https://www.mixesdb.com/w/2016-03-27_-_Heron_-_The_Grasshopper_Warbler_027,soundcloud,https://soundcloud.com/heron/heron-presents-the-grasshopper-warbler-027-w-heron,13,15,10,14,15,Category:Heron|Category:The Grasshopper Warbler|Category:Techno
mix2915,2016-03-27 - Manuel Le Saux - Top Twenty Tunes Best Of March 2016,https://www.mixesdb.com/w/2016-03-27_-_Manuel_Le_Saux_-_Top_Twenty_Tunes_Best_Of_March_2016,soundcloud,https://soundcloud.com/manuellesaux/manuel-le-saux-top-twenty-tunes-best-of-march-2016,16,20,12,0,20,Category:Manuel Le Saux|Category:Top Twenty Tunes|Category:Trance|Category:Progressive Trance
mix2916,2016-03-28 - Eddie Halliwell - Fire It Up (FIUR 352),https://www.mixesdb.com/w/2016-03-28_-_Eddie_Halliwell_-_Fire_It_Up_(FIUR_352),soundcloud,https://soundcloud.com/eddiehalliwell/fire-it-up-radio-352,10,14,7,0,14,Category:Eddie Halliwell|Category:Fire It Up|Category:Progressive House|Category:Tech House
mix2917,2016-03-28 - Giuseppe Ottaviani - GO On Air 188,https://www.mixesdb.com/w/2016-03-28_-_Giuseppe_Ottaviani_-_GO_On_Air_188,soundcloud,https://soundcloud.com/giuseppeottaviani/giuseppe-ottaviani-presents-go-on-air-188,10,15,7,0,15,Category:Giuseppe Ottaviani|Category:GO On Air|Category:Trance
mix2918,2016-03-28 - Markus Suckut - Resident Advisor (RA.513),https://www.mixesdb.com/w/2016-03-28_-_Markus_Suckut_-_Resident_Advisor_(RA.513),soundcloud,https://soundcloud.com/resident-advisor/ra513-markus-suckut,14,21,11,12,21,Category:Markus Suckut|Category:Resident Advisor Podcast|Category:Techno
mix2919,2016-03-29 - 7Register - Audio Safari Radio Show 068,https://www.mixesdb.com/w/2016-03-29_-_7Register_-_Audio_Safari_Radio_Show_068,mixcloud,https://www.mixcloud.com/AudioSafari/audio-safari-radio-show-w-7register-asrs068/,15,17,12,17,17,Category:7Register|Category:Audio Safari Radio Show|Category:Deep Tech House
mix2920,2016-03-29 - Dada Life - March Promo Mix,https://www.mixesdb.com/w/2016-03-29_-_Dada_Life_-_March_Promo_Mix,soundcloud,https://soundcloud.com/dada-life/dada-land-march-2016-mix,16,18,13,0,18,Category:Dada Life|Category:Promo Mix|Category:Progressive House
mix2921,2016-03-29 - Para One - Spring Mixtape (Rinse FM France),https://www.mixesdb.com/w/2016-03-29_-_Para_One_-_Spring_Mixtape_(Rinse_FM_France),soundcloud,https://soundcloud.com/para-one/para-one-spring-mixtape-on-rinse-fr-290316,35,38,34,32,38,Category:Para One|Category:Rinse FM France|Category:House|Category:Deep Tech House
mix2922,2016-03-29 - Sean Collier - Transmissions 118,https://www.mixesdb.com/w/2016-03-29_-_Sean_Collier_-_Transmissions_118,soundcloud,https://soundcloud.com/djborisnyc/transmissions-118-with-sean,11,14,7,0,14,Category:Sean Collier|Category:Transmissions|Category:Tech House|Category:Techno
mix2923,2016-03-30 - Erol Alkan - Boiler Room Residency Episode 02,https://www.mixesdb.com/w/2016-03-30_-_Erol_Alkan_-_Boiler_Room_Residency_Episode_02,soundcloud,https://soundcloud.com/platform/erol-alkan-ep02,20,29,13,29,29,Category:Erol Alkan|Category:Boiler Room Residency|Category:House|Category:Tech House
mix2924,2016-03-30 - Lola Palmer - Salt & Water (MixCult Podcast 172),https://www.mixesdb.com/w/2016-03-30_-_Lola_Palmer_-_Salt_%26_Water_(MixCult_Podcast_172),soundcloud,https://soundcloud.com/mixcult/mixcult-radio-podcast-172-lola-palmer-salt-water-2016,10,10,9,0,10,Category:Lola Palmer|Category:MixCult Podcast|Category:Minimal|Category:Deep Tech House
mix2925,2016-03-30 - Nucleus - Formless Promo Mix IV,https://www.mixesdb.com/w/2016-03-30_-_Nucleus_-_Formless_Promo_Mix_IV,soundcloud,https://soundcloud.com/formlessmcr/nucleus-formless-promo-mix-4,13,13,12,0,13,Category:Nucleus|Category:Formless Promo Mix|Category:Drum & Bass
mix2926,2016-03-31 - Dissel Hoff - Ibiza (1DayTrack Monthly Mix),https://www.mixesdb.com/w/2016-03-31_-_Dissel_Hoff_-_Ibiza_(1DayTrack_Monthly_Mix),soundcloud,https://soundcloud.com/1daytrackmixtapes/monthly-mix-april-16,12,16,9,0,16,Category:Dissel Hoff|Category:1DayTrack Monthly Mix|Category:Vocal House
mix2927,"2016-03-31 - S-File, Submerge - GND Radio 16","https://www.mixesdb.com/w/2016-03-31_-_S-File,_Submerge_-_GND_Radio_16",mixcloud,https://www.mixcloud.com/Eden23/gnd-radio-16-with-submerge-s-file/,41,45,36,38,45,Category:S-File|Category:Submerge|Category:GND Radio|Category:Techno
mix2928,2016-03-31 - Shiba San - Suara PodCats 112,https://www.mixesdb.com/w/2016-03-31_-_Shiba_San_-_Suara_PodCats_112,soundcloud,https://soundcloud.com/coyu/suara-podcats-112-shiba-san,11,12,10,10,12,Category:Shiba San|Category:Suara PodCats|Category:House
mix2929,"2016-04-01 - Above & Beyond, Cosmic Gate - Group Therapy Radio (ABGT 175)","https://www.mixesdb.com/w/2016-04-01_-_Above_%26_Beyond,_Cosmic_Gate_-_Group_Therapy_Radio_(ABGT_175)",soundcloud,https://soundcloud.com/aboveandbeyond/abgt175,20,26,14,0,26,Category:Above & Beyond|Category:Cosmic Gate|Category:Group Therapy Radio|Category:Trance|Category:Progressive Trance|Category:Progressive House|Category:House
mix2930,2016-04-01 - Alle Farben - Pleinvrees Podcast 36,https://www.mixesdb.com/w/2016-04-01_-_Alle_Farben_-_Pleinvrees_Podcast_36,soundcloud,https://soundcloud.com/pleinvrees/alle-farben-pleinvrees-podcast-36,10,12,7,12,12,Category:Alle Farben|Category:Pleinvrees Podcast|Category:House
mix2931,2016-04-01 - Boriqua Tribez - Naked Lunch Podcast 197,https://www.mixesdb.com/w/2016-04-01_-_Boriqua_Tribez_-_Naked_Lunch_Podcast_197,soundcloud,https://soundcloud.com/a-paul/naked-lunch-podcast-197-boriqua-tribez,17,21,13,0,21,Category:Boriqua Tribez|Category:Naked Lunch Podcast|Category:Techno
mix2932,2016-04-02 - Âme b2b Dixon - Essential Mix,https://www.mixesdb.com/w/2016-04-02_-_%C3%82me_b2b_Dixon_-_Essential_Mix,soundcloud,https://soundcloud.com/ame/ame-x-dixon-essential-mix,24,26,22,26,26,Category:Âme|Category:Dixon|Category:Essential Mix|Category:Deep House
mix2933,2016-04-02 - LXS - Molotov Cocktail 235,https://www.mixesdb.com/w/2016-04-02_-_LXS_-_Molotov_Cocktail_235,soundcloud,https://soundcloud.com/christiancambas/molotov-cocktail-235-with-lxs,14,14,13,0,14,Category:LXS|Category:Molotov Cocktail|Category:Techno
mix2934,2016-04-02 - The Chainsmokers - Apple Music Mix,https://www.mixesdb.com/w/2016-04-02_-_The_Chainsmokers_-_Apple_Music_Mix,soundcloud,https://soundcloud.com/thechainsmokers/am-mix,24,26,21,26,26,Category:The Chainsmokers|Category:Promo Mix|Category:House|Category:Pop|Category:Progressive|Category:Various
mix2935,2016-04-04 - Claptone - Clapcast 36,https://www.mixesdb.com/w/2016-04-04_-_Claptone_-_Clapcast_36,soundcloud,https://soundcloud.com/claptone/clapcast-36,9,12,7,0,12,Category:Claptone|Category:Clapcast|Category:House
mix2936,2016-04-04 - Xhin - Selection Sorted Birthday Special,https://www.mixesdb.com/w/2016-04-04_-_Xhin_-_Selection_Sorted_Birthday_Special,soundcloud,https://soundcloud.com/xhin/xhin-selection-sorted-podcast-dj-mix-downloadable,17,23,11,15,23,Category:Xhin|Category:Selection Sorted TechnoPodcast|Category:Techno|Category:Tech House
mix2937,"2016-04-05 - Matt Masters, Justin Jay - Freerange Records Podcast 185","https://www.mixesdb.com/w/2016-04-05_-_Matt_Masters,_Justin_Jay_-_Freerange_Records_Podcast_185",soundcloud,https://soundcloud.com/freerangerecords/freerange-records-radioshow-no185-april-2016-pt1-with-guest-justin-jay,14,15,12,0,15,Category:Matt Masters|Category:Justin Jay|Category:Freerange Records Podcast|Category:Deep House|Category:House
mix2938,2016-04-05 - Max Graham - Cycles Radio 248,https://www.mixesdb.com/w/2016-04-05_-_Max_Graham_-_Cycles_Radio_248,soundcloud,https://soundcloud.com/maxgraham/max-graham-cyclesradio-248,16,27,12,0,27,Category:Max Graham|Category:Cycles Radio|Category:Tech House|Category:Progressive|Category:House
mix2939,"2016-04-05 - Roger Sanchez, Cera Alba - Release Yourself 755","https://www.mixesdb.com/w/2016-04-05_-_Roger_Sanchez,_Cera_Alba_-_Release_Yourself_755",soundcloud,https://soundcloud.com/rogersanchez/release-yourself-radio-show-755-guestmix-cera-alba,20,26,13,0,26,Category:Roger Sanchez|Category:Cera Alba|Category:Release Yourself|Category:House|Category:Tech House
mix2940,2016-04-06 - Breakbot @ Boiler Room Berlin,https://www.mixesdb.com/w/2016-04-06_-_Breakbot_@_Boiler_Room_Berlin,soundcloud,http://soundcloud.com/platform/breakbot,20,20,19,0,20,Category:Breakbot|Category:Boiler Room|Category:Disco|Category:House
mix2941,2016-04-06 - Oscar OZZ - Ozztape 10 (Promo Mix),https://www.mixesdb.com/w/2016-04-06_-_Oscar_OZZ_-_Ozztape_10_(Promo_Mix),soundcloud,https://soundcloud.com/oscar-karateklub/oscar-ozz-ozztape-10,13,16,9,0,16,Category:Oscar OZZ|Category:Ozztape|Category:Promo Mix|Category:House|Category:Tech House
mix2942,2016-04-07 - Breather - Boundless Beatz Podcast 19,https://www.mixesdb.com/w/2016-04-07_-_Breather_-_Boundless_Beatz_Podcast_19,soundcloud,https://soundcloud.com/boundlessbeatz/boundless-beatz-podcast-19-breather,26,33,20,0,33,Category:Breather|Category:Boundless Beatz Podcast|Category:Drum & Bass
mix2943,"2016-04-07 - Markus Schulz, Arkham Knights - Global DJ Broadcast","https://www.mixesdb.com/w/2016-04-07_-_Markus_Schulz,_Arkham_Knights_-_Global_DJ_Broadcast",mixcloud,https://www.mixcloud.com/MarkusSchulz/global-dj-broadcast-apr-07-2016/,23,33,14,0,33,Category:Markus Schulz|Category:Arkham Knights|Category:Global DJ Broadcast|Category:Trance|Category:Progressive Trance
mix2944,2016-04-08 - Mystic State - Authentic Music Podcast 9,https://www.mixesdb.com/w/2016-04-08_-_Mystic_State_-_Authentic_Music_Podcast_9,soundcloud,https://soundcloud.com/mysticstate/mystic-state-authentic-music-podcast-9,18,24,11,0,24,Category:Mystic State|Category:Authentic Music Podcast|Category:Drum & Bass
mix2945,2016-04-08 - Thomas Schumacher - My Electric Ballroom Radioshow (S04-E01),https://www.mixesdb.com/w/2016-04-08_-_Thomas_Schumacher_-_My_Electric_Ballroom_Radioshow_(S04-E01),soundcloud,https://soundcloud.com/thomas-schumacher/my-electric-ballroom-s04-e01,11,11,10,0,11,Category:Thomas Schumacher|Category:My Electric Ballroom Radioshow|Category:House|Category:Tech House|Category:Techno
mix2946,"2016-04-09 - Adam Beyer @ Blend Presents Drumcode, Iera Odos, Athens (Drumcode Radio, DCR298)","https://www.mixesdb.com/w/2016-04-09_-_Adam_Beyer_@_Blend_Presents_Drumcode,_Iera_Odos,_Athens_(Drumcode_Radio,_DCR298)",soundcloud,https://soundcloud.com/adambeyer/dcr298-drumcode-radio-live-adam-beyer-live-from-blend-iera-odos-athens,13,14,11,12,14,Category:Adam Beyer|Category:Iera Odos|Category:Drumcode Radio|Category:Techno|Category:Tech House
mix2947,2016-04-09 - Filterheadz - Molotov Cocktail 236,https://www.mixesdb.com/w/2016-04-09_-_Filterheadz_-_Molotov_Cocktail_236,soundcloud,https://soundcloud.com/christiancambas/molotov-cocktail-236-with,11,13,8,0,13,Category:Filterheadz|Category:Molotov Cocktail|Category:Techno
mix2948,"2016-04-09 - Skober @ M Pres. Florian Meindl, Magdalena, Berlin","https://www.mixesdb.com/w/2016-04-09_-_Skober_@_M_Pres._Florian_Meindl,_Magdalena,_Berlin",soundcloud,https://soundcloud.com/skober/skober-live-from-magdalena-09-04-2016-berlin-germany,35,39,31,0,39,Category:Skober|Category:Magdalena (Berlin)|Category:Techno
mix2949,"2016-04-09 - Spartaque @ Code 112, Fabrik, Madrid (Supreme 226)","https://www.mixesdb.com/w/2016-04-09_-_Spartaque_@_Code_112,_Fabrik,_Madrid_(Supreme_226)",soundcloud,https://soundcloud.com/spartaque/supreme226,19,23,15,0,23,Category:Spartaque|Category:Code (Madrid)|Category:Fabrik|Category:Supreme (1)|Category:Techno|Category:Tech House
mix2950,2016-04-12 - Juho Kusti - Deep Space Helsinki,https://www.mixesdb.com/w/2016-04-12_-_Juho_Kusti_-_Deep_Space_Helsinki,mixcloud,https://www.mixcloud.com/Eden23/deep-space-helsinki-12th-april-2016/,25,27,22,0,27,Category:Juho Kusti|Category:Deep Space Helsinki (Show)|Category:Techno
mix2951,"2016-04-12 - Roger Sanchez, Made By Pete - Release Yourself 756","https://www.mixesdb.com/w/2016-04-12_-_Roger_Sanchez,_Made_By_Pete_-_Release_Yourself_756",soundcloud,https://soundcloud.com/rogersanchez/release-yourself-radio-show-756-guestmix-with-made-by-pete,18,27,12,0,27,Category:Roger Sanchez|Category:Made By Pete|Category:Release Yourself|Category:House
mix2952,2016-04-13 - Karotte - Karottes Kitchen,https://www.mixesdb.com/w/2016-04-13_-_Karotte_-_Karottes_Kitchen,soundcloud,https://soundcloud.com/karotteskitchen/karotte-karottes-kitchen-13-04-2016,15,19,11,0,19,Category:Karotte|Category:Karottes Kitchen|Category:House|Category:Tech House
mix2953,2016-04-13 - Moiré - AMOMENTFROMTHEAFTERPARTY (oki-ni MS284),https://www.mixesdb.com/w/2016-04-13_-_Moir%C3%A9_-_AMOMENTFROMTHEAFTERPARTY_(oki-ni_MS284),mixcloud,https://www.mixcloud.com/okini/amomentfromtheafterparty-by-moiré/,16,19,12,13,19,Category:Moiré|Category:oki-ni|Category:House|Category:Minimal
mix2954,2016-04-13 - Rødhåd - In Session,https://www.mixesdb.com/w/2016-04-13_-_R%C3%B8dh%C3%A5d_-_In_Session,soundcloud,https://soundcloud.com/mixmag-1/in-session-rodhad-a-dystopian-journey,13,14,12,14,14,Category:Rødhåd|Category:In Session|Category:Techno|Category:Tech House
mix2955,2016-04-13 - Umek - Behind The Iron Curtain 249,https://www.mixesdb.com/w/2016-04-13_-_Umek_-_Behind_The_Iron_Curtain_249,soundcloud,https://soundcloud.com/umek/btic_249,15,18,12,18,18,Category:Umek|Category:Behind The Iron Curtain|Category:Tech House|Category:House
mix2956,"2016-04-14 - S-File, Oliver Way - GND Radio 17","https://www.mixesdb.com/w/2016-04-14_-_S-File,_Oliver_Way_-_GND_Radio_17",mixcloud,https://www.mixcloud.com/Eden23/gnd-radio-17-with-oliver-way-s-file/,28,36,21,32,36,Category:S-File|Category:Oliver Way|Category:GND Radio|Category:Techno
mix2957,2016-04-15 - Cosmic Gate - Wake Your Mind 106,https://www.mixesdb.com/w/2016-04-15_-_Cosmic_Gate_-_Wake_Your_Mind_106,soundcloud,https://soundcloud.com/cosmicgateofficial/wym-radio-episode-106,11,14,8,0,14,Category:Cosmic Gate|Category:Wake Your Mind|Category:Trance|Category:Progressive Trance
mix2958,2016-04-15 - Ko Kimura - Tronic Podcast 194,https://www.mixesdb.com/w/2016-04-15_-_Ko_Kimura_-_Tronic_Podcast_194,soundcloud,https://soundcloud.com/christiansmith/tronic-podcast-194-with-ko,13,19,9,0,19,Category:Ko Kimura|Category:Tronic Podcast|Category:House|Category:Tech House
mix2959,2016-04-15 - Scuba - Hotflush On Air 06,https://www.mixesdb.com/w/2016-04-15_-_Scuba_-_Hotflush_On_Air_06,soundcloud,https://soundcloud.com/hotflush/hotflush-on-air-with-scuba-06,13,15,10,15,15,Category:Scuba|Category:Hotflush On Air|Category:Tech House|Category:House|Category:Techno
mix2960,2016-04-16 - Hardwell - On Air (HOA 263),https://www.mixesdb.com/w/2016-04-16_-_Hardwell_-_On_Air_(HOA_263),mixcloud,https://www.mixcloud.com/hardwell/hardwell-on-air-263/,14,16,11,16,16,Category:Hardwell|Category:On Air|Category:Progressive House|Category:House
mix2961,"2016-04-16 - Umek - Behind The Iron Curtain 250, Proton Radio","https://www.mixesdb.com/w/2016-04-16_-_Umek_-_Behind_The_Iron_Curtain_250,_Proton_Radio",soundcloud,https://soundcloud.com/umek/btic_250,14,17,10,17,17,Category:Umek|Category:Behind The Iron Curtain|Category:Tech House
mix2962,2016-04-18 - Eddie Halliwell - Fire It Up (FIUR 355),https://www.mixesdb.com/w/2016-04-18_-_Eddie_Halliwell_-_Fire_It_Up_(FIUR_355),soundcloud,https://soundcloud.com/eddiehalliwell/fire-it-up-radio-355,12,16,7,0,16,Category:Eddie Halliwell|Category:Fire It Up|Category:Tech House|Category:Trance
mix2963,2016-04-18 - Eric Sneo - Let's Go Techno Podcast 150,https://www.mixesdb.com/w/2016-04-18_-_Eric_Sneo_-_Let%27s_Go_Techno_Podcast_150,soundcloud,https://soundcloud.com/ericsneo/lets-go-techno-podcast-150-with-eric-sneo,9,10,7,0,10,Category:Eric Sneo|Category:Let's Go Techno Podcast|Category:Techno|Category:Tech House
mix2964,2016-04-18 - Genix - Anjunabeats Worldwide 478,https://www.mixesdb.com/w/2016-04-18_-_Genix_-_Anjunabeats_Worldwide_478,soundcloud,https://soundcloud.com/anjunabeats/aww478,12,13,10,0,13,Category:Genix|Category:Anjunabeats Worldwide|Category:Progressive House|Category:Progressive Trance
mix2965,"2016-04-18 - Paul Oakenfold - Planet Perfecto 285, DI.FM","https://www.mixesdb.com/w/2016-04-18_-_Paul_Oakenfold_-_Planet_Perfecto_285,_DI.FM",soundcloud,https://soundcloud.com/pauloakenfold/planet-perfecto-show-285-ftpaul-oakenfold,17,26,10,0,26,Category:Paul Oakenfold|Category:Planet Perfecto|Category:Trance|Category:Psytrance|Category:House
mix2966,2016-04-19 - Julio Victoria - Get Physical Radio 241,https://www.mixesdb.com/w/2016-04-19_-_Julio_Victoria_-_Get_Physical_Radio_241,soundcloud,https://soundcloud.com/get-physical-music/get-physical-radio-241-mixed-by-julio-victoria,10,11,9,11,11,Category:Julio Victoria|Category:Get Physical Radio|Category:House|Category:Deep House
